,ArrDelay,Month,DayOfWeek,AirTime,Distance,TaxiIn,TaxiOut,DepDelay,Diverted,Carrier,Weather,NAS,Security,LateAircraft
1710,-15,5,3,23,95,7,17,-5,0,0,0,0,0,0
1711,-26,8,6,194,1521,9,9,-3,0,0,0,0,0,0
1712,-6,8,1,68,469,15,15,-6,0,0,0,0,0,0
1713,-22,7,2,194,1547,5,10,-4,0,0,0,0,0,0
1714,6,2,4,95,725,11,23,-6,0,0,0,0,0,0
1715,-7,10,5,132,997,5,10,-4,0,0,0,0,0,0
1716,-4,11,7,155,1069,7,25,-6,0,0,0,0,0,0
1717,-3,10,7,152,1197,9,18,-2,0,0,0,0,0,0
1718,-20,2,3,42,274,3,11,-1,0,0,0,0,0,0
1719,-14,8,2,20,74,3,10,-2,0,0,0,0,0,0
1720,-22,2,1,135,1085,7,9,-6,0,0,0,0,0,0
1721,-6,3,7,197,1671,7,15,-5,0,0,0,0,0,0
1722,-15,11,4,83,488,5,15,-4,0,0,0,0,0,0
1723,135,1,3,86,616,8,33,130,0,1,0,1,0,0
1724,-5,5,2,127,821,7,23,-5,0,0,0,0,0,0
1725,-12,2,4,55,290,6,14,-6,0,0,0,0,0,0
1726,-10,10,6,66,423,8,10,-7,0,0,0,0,0,0
1727,3,4,7,197,1521,4,8,4,0,0,0,0,0,0
1728,2,3,1,46,209,6,30,-2,0,0,0,0,0,0
1729,6,5,2,57,350,9,12,2,0,0,0,0,0,0
1730,84,11,7,47,235,13,30,71,0,0,0,1,0,0
1731,-10,1,6,96,581,10,12,-5,0,0,0,0,0,0
1732,2,7,4,47,314,4,7,10,0,0,0,0,0,0
1733,-14,8,6,135,1009,4,15,-6,0,0,0,0,0,0
1734,-2,6,1,71,407,3,7,2,0,0,0,0,0,0
1735,182,1,2,41,175,7,13,177,0,1,0,0,0,0
1736,10,3,1,93,429,1,17,5,0,0,0,0,0,0
1737,3,7,2,63,410,5,10,5,0,0,0,0,0,0
1738,3,9,1,264,2153,6,31,-2,0,0,0,0,0,0
1739,-17,1,6,244,2342,3,30,-9,0,0,0,0,0,0
1740,41,2,2,290,2401,12,10,23,0,0,0,1,0,1
1741,32,9,5,74,622,3,20,38,0,0,0,0,0,1
1742,-9,10,7,32,190,6,11,-3,0,0,0,0,0,0
1743,6,6,5,68,446,33,14,-10,0,0,0,0,0,0
1744,-11,1,4,100,722,8,20,-4,0,0,0,0,0,0
1745,-11,6,2,121,906,11,13,-3,0,0,0,0,0,0
1746,8,1,7,56,258,15,10,-3,0,0,0,0,0,0
1747,-5,8,1,68,471,6,8,-2,0,0,0,0,0,0
1748,9,1,2,95,762,8,34,-3,0,0,0,0,0,0
1749,-5,5,4,70,435,7,7,-4,0,0,0,0,0,0
1750,-16,4,2,82,629,7,10,0,0,0,0,0,0,0
1751,-16,6,5,120,912,4,7,-2,0,0,0,0,0,0
1752,-25,10,4,246,1900,7,9,1,0,0,0,0,0,0
1753,-14,8,2,101,764,7,11,-3,0,0,0,0,0,0
1754,-15,9,3,113,828,5,6,-4,0,0,0,0,0,0
1755,-4,8,2,133,946,10,19,-6,0,0,0,0,0,0
1756,-9,6,3,49,304,6,10,-4,0,0,0,0,0,0
1757,81,5,1,60,368,3,8,90,0,1,0,0,0,0
1758,-2,10,2,109,745,11,10,-3,0,0,0,0,0,0
1759,-22,8,7,26,98,13,11,-10,0,0,0,0,0,0
1760,-5,1,3,43,268,6,9,2,0,0,0,0,0,0
1761,-15,12,5,76,399,2,8,-7,0,0,0,0,0,0
1762,2,1,1,33,162,8,24,-4,0,0,0,0,0,0
1763,-14,5,6,173,1372,2,15,-4,0,0,0,0,0,0
1764,10,10,3,138,867,10,22,0,0,0,0,0,0,0
1765,-14,12,2,69,461,3,9,0,0,0,0,0,0,0
1766,-15,7,7,46,224,8,9,-6,0,0,0,0,0,0
1768,-8,10,2,78,533,6,15,-4,0,0,0,0,0,0
1769,4,5,4,117,1062,2,13,27,0,0,0,0,0,0
1770,39,3,1,80,490,5,32,18,0,1,0,1,0,1
1771,-17,4,2,55,403,9,8,-8,0,0,0,0,0,0
1772,41,5,3,149,690,4,8,-6,0,0,0,1,0,0
1773,47,4,4,42,313,21,13,36,0,0,0,1,0,1
1774,-19,7,3,38,199,6,5,3,0,0,0,0,0,0
1775,-7,11,6,81,544,6,21,0,0,0,0,0,0,0
1776,-8,1,6,114,644,7,12,6,0,0,0,0,0,0
1777,-19,8,4,131,992,10,13,-3,0,0,0,0,0,0
1778,2,8,7,74,500,22,13,-4,0,0,0,0,0,0
1779,25,4,4,61,228,3,15,18,0,1,0,1,0,0
1780,0,2,3,46,214,4,17,0,0,0,0,0,0,0
1781,1,11,4,114,683,7,17,-6,0,0,0,0,0,0
1782,8,7,3,72,321,7,14,-1,0,0,0,0,0,0
1783,24,8,6,71,471,5,6,27,0,0,1,0,0,1
1784,62,2,5,60,214,11,47,9,0,1,0,1,0,0
1785,-6,7,2,65,406,12,9,-2,0,0,0,0,0,0
1786,-4,10,7,101,759,14,10,-3,0,0,0,0,0,0
1787,23,5,5,118,802,6,24,10,0,0,0,1,0,1
1788,-5,3,4,190,1642,17,9,4,0,0,0,0,0,0
1789,83,7,4,98,651,5,20,81,0,0,0,1,0,1
1790,-11,2,1,45,313,3,8,-2,0,0,0,0,0,0
1791,10,7,6,147,1095,11,18,0,0,0,0,0,0,0
1792,33,2,2,134,910,3,16,32,0,1,0,1,0,0
1793,-9,5,1,240,1900,6,23,-2,0,0,0,0,0,0
1794,69,12,4,162,1107,9,13,77,0,0,0,1,0,1
1795,-8,6,1,226,1979,10,16,-1,0,0,0,0,0,0
1796,42,8,5,120,733,4,28,50,0,0,0,1,0,1
1797,-8,5,6,74,483,4,12,-4,0,0,0,0,0,0
1798,-17,8,1,128,1011,4,9,-5,0,0,0,0,0,0
1799,-10,12,5,92,752,7,23,-3,0,0,0,0,0,0
1800,-14,6,2,103,732,6,10,-10,0,0,0,0,0,0
1801,18,1,7,80,543,3,14,21,0,1,0,0,0,1
1802,59,3,6,68,416,14,95,22,0,0,0,1,0,0
1803,-1,5,4,85,528,2,10,-3,0,0,0,0,0,0
1804,-14,8,2,53,286,5,10,-7,0,0,0,0,0,0
1805,12,5,4,54,121,6,19,-6,0,0,0,0,0,0
1806,-18,6,6,85,594,5,18,-8,0,0,0,0,0,0
1807,-1,3,7,45,305,3,17,3,0,0,0,0,0,0
1809,52,3,7,63,479,4,8,62,0,1,0,0,0,1
1810,-3,6,3,119,921,7,15,1,0,0,0,0,0,0
1811,-2,7,7,110,802,5,20,-2,0,0,0,0,0,0
1812,26,7,7,239,1750,6,14,24,0,1,0,1,0,0
1813,-13,8,4,42,238,7,10,-8,0,0,0,0,0,0
1814,-32,7,2,77,529,5,13,-2,0,0,0,0,0,0
1815,-12,2,4,65,399,3,11,-5,0,0,0,0,0,0
1816,-5,9,2,131,944,10,18,-4,0,0,0,0,0,0
1817,15,1,1,74,431,17,21,-2,0,0,0,1,0,0
1818,-8,4,3,66,448,4,25,-7,0,0,0,0,0,0
1819,-5,10,1,149,1069,4,14,-2,0,0,0,0,0,0
1820,5,4,2,152,926,5,19,-7,0,0,0,0,0,0
1821,81,11,6,42,270,6,51,52,0,0,0,1,0,1
1822,-6,6,5,89,631,4,19,0,0,0,0,0,0,0
1823,0,12,2,93,606,22,18,-3,0,0,0,0,0,0
1824,-7,6,4,65,404,4,9,0,0,0,0,0,0,0
1825,-2,5,5,125,821,4,16,-2,0,0,0,0,0,0
1826,-1,1,2,53,332,14,9,-5,0,0,0,0,0,0
1827,-7,6,5,122,931,10,13,-2,0,0,0,0,0,0
1828,-27,9,2,86,671,4,9,-6,0,0,0,0,0,0
1829,26,3,4,63,373,3,12,40,0,1,0,0,0,0
1830,23,4,3,121,828,7,9,25,0,1,0,0,0,0
1831,6,9,2,49,227,4,18,-5,0,0,0,0,0,0
1832,-1,5,3,61,329,4,17,-5,0,0,0,0,0,0
1833,-38,10,1,36,185,5,12,-9,0,0,0,0,0,0
1834,39,6,4,196,1562,6,29,33,0,0,1,1,0,1
1835,10,9,5,201,1400,10,14,5,0,0,0,0,0,0
1836,16,3,7,250,1721,8,21,9,0,0,0,1,0,1
1837,-9,7,3,134,1082,5,14,-2,0,0,0,0,0,0
1838,-24,9,4,21,106,3,8,-4,0,0,0,0,0,0
1839,-9,4,3,94,631,7,9,-4,0,0,0,0,0,0
1840,10,1,3,179,1552,6,10,15,0,0,0,0,0,0
1841,-8,12,4,157,1183,7,10,-5,0,0,0,0,0,0
1842,-20,11,3,127,838,4,9,0,0,0,0,0,0,0
1843,-3,8,7,42,192,2,7,-4,0,0,0,0,0,0
1844,12,1,7,88,612,4,15,10,0,0,0,0,0,0
1845,-15,4,2,206,1891,9,13,-3,0,0,0,0,0,0
1846,20,6,4,66,425,14,8,16,0,0,0,1,0,1
1847,-9,12,1,75,542,11,8,9,0,0,0,0,0,0
1848,1,9,4,31,116,0,15,-1,0,0,0,0,0,0
1849,-5,3,7,62,417,3,11,-1,0,0,0,0,0,0
1850,23,2,4,112,619,3,39,-8,0,0,0,1,0,0
1851,0,2,4,146,1121,13,20,-4,0,0,0,0,0,0
1852,-1,3,7,89,569,5,14,1,0,0,0,0,0,0
1853,117,3,3,41,199,6,37,107,0,0,1,1,0,1
1854,-19,3,6,93,762,6,10,-3,0,0,0,0,0,0
1855,-1,12,7,24,110,5,21,-6,0,0,0,0,0,0
1856,-14,3,1,81,388,2,16,-7,0,0,0,0,0,0
1857,14,10,1,83,445,6,8,17,0,0,0,0,0,0
1858,-12,11,3,84,647,6,10,-2,0,0,0,0,0,0
1859,-11,12,5,49,304,6,11,-2,0,0,0,0,0,0
1860,-18,6,1,29,160,4,14,-9,0,0,0,0,0,0
1861,19,5,1,47,238,8,38,-1,0,0,0,1,0,0
1862,-19,7,3,52,321,8,21,-14,0,0,0,0,0,0
1863,3,1,7,126,745,8,29,-4,0,0,0,0,0,0
1864,-16,4,3,253,1851,9,14,-1,0,0,0,0,0,0
1865,-4,2,5,74,589,5,19,3,0,0,0,0,0,0
1866,14,7,4,51,321,6,16,30,0,0,0,0,0,0
1867,-3,11,2,44,317,3,26,0,0,0,0,0,0,0
1868,9,11,5,171,1076,9,15,8,0,0,0,0,0,0
1869,-7,8,3,52,299,3,10,-2,0,0,0,0,0,0
1870,-18,10,2,36,214,4,10,-5,0,0,0,0,0,0
1871,-8,4,7,58,422,8,11,-3,0,0,0,0,0,0
1872,89,5,6,73,453,2,18,91,0,1,0,0,0,0
1873,30,3,7,101,647,5,6,33,0,1,0,0,0,1
1874,7,3,5,79,528,14,25,5,0,0,0,0,0,0
1875,3,8,4,64,361,5,22,0,0,0,0,0,0,0
1876,11,10,3,58,409,3,13,22,0,0,0,0,0,0
1877,-17,3,4,88,717,4,16,-4,0,0,0,0,0,0
1878,-14,9,1,45,272,4,15,-2,0,0,0,0,0,0
1879,-4,7,1,109,794,6,12,0,0,0,0,0,0,0
1880,-10,6,2,77,546,4,7,2,0,0,0,0,0,0
1881,30,5,7,131,998,7,43,20,0,0,0,1,0,0
1883,-15,1,1,35,216,5,5,-13,0,0,0,0,0,0
1884,-21,9,4,162,1149,8,7,-9,0,0,0,0,0,0
1885,-11,3,4,47,200,7,10,-8,0,0,0,0,0,0
1886,22,12,4,226,1449,4,11,19,0,1,0,1,0,1
1887,81,4,4,77,605,3,11,96,0,0,0,0,0,1
1888,-13,5,1,59,306,10,14,-9,0,0,0,0,0,0
1889,-6,2,6,89,590,12,14,-6,0,0,0,0,0,0
1890,-21,2,3,90,772,3,13,0,0,0,0,0,0,0
1891,-15,8,1,114,737,4,12,-5,0,0,0,0,0,0
1892,-11,7,5,72,495,11,8,-10,0,0,0,0,0,0
1893,2,7,1,110,814,8,21,-3,0,0,0,0,0,0
1895,5,8,2,42,134,15,13,0,0,0,0,0,0,0
1896,5,5,1,164,1237,6,21,5,0,0,0,0,0,0
1897,-15,6,2,59,357,5,6,0,0,0,0,0,0,0
1898,18,8,2,65,337,16,24,-4,0,0,0,1,0,0
1899,12,11,3,71,336,13,11,-2,0,0,0,0,0,0
1900,37,6,5,38,214,5,39,40,0,0,1,0,0,0
1901,-9,8,6,68,447,2,19,0,0,0,0,0,0,0
1902,5,12,5,67,403,12,17,-2,0,0,0,0,0,0
1903,20,3,3,85,392,6,15,4,0,0,0,1,0,0
1904,31,4,1,136,861,6,11,23,0,0,0,1,0,1
1905,-23,8,4,127,987,9,15,-8,0,0,0,0,0,0
1906,7,2,5,121,697,6,9,1,0,0,0,0,0,0
1907,-14,10,3,46,201,16,10,-5,0,0,0,0,0,0
1908,45,1,2,41,281,15,15,39,0,0,1,1,0,1
1909,-7,3,6,114,809,6,11,-1,0,0,0,0,0,0
1910,1,9,3,74,468,11,8,-2,0,0,0,0,0,0
1911,-1,7,5,32,143,21,18,-4,0,0,0,0,0,0
1912,-4,4,7,60,406,4,27,-7,0,0,0,0,0,0
1913,-16,2,7,53,383,4,10,-8,0,0,0,0,0,0
1914,78,5,2,188,1464,9,21,65,0,0,1,1,0,0
1915,-2,1,6,31,163,5,8,-6,0,0,0,0,0,0
1916,-6,11,3,53,323,5,7,-1,0,0,0,0,0,0
1918,-18,2,4,37,185,4,14,-1,0,0,0,0,0,0
1919,-5,8,5,66,462,7,11,3,0,0,0,0,0,0
1920,-12,10,7,121,772,4,6,-4,0,0,0,0,0,0
1921,66,6,7,241,1846,8,19,49,0,1,0,1,0,0
1922,-19,3,7,58,390,6,7,-5,0,0,0,0,0,0
1923,25,6,5,85,587,5,8,32,0,0,0,0,0,1
1924,-4,4,1,29,140,4,19,1,0,0,0,0,0,0
1925,11,10,7,182,1400,10,15,20,0,0,0,0,0,0
1926,-15,11,4,53,351,4,9,-2,0,0,0,0,0,0
1927,6,11,1,104,663,6,12,9,0,0,0,0,0,0
1928,-4,3,6,150,964,8,12,-4,0,0,0,0,0,0
1929,2,7,4,195,1491,5,8,4,0,0,0,0,0,0
1930,-17,12,3,57,449,3,11,-4,0,0,0,0,0,0
1931,15,6,4,131,852,15,16,-4,0,0,0,1,0,0
1932,24,7,6,224,1723,3,22,25,0,0,0,0,0,1
1933,53,7,7,20,100,6,7,54,0,0,0,1,0,0
1934,17,6,6,102,629,9,22,0,0,0,0,1,0,0
1935,-11,10,1,62,354,4,9,-6,0,0,0,0,0,0
1936,22,9,5,53,358,6,27,6,0,1,0,1,0,0
1937,0,5,5,104,752,10,13,-5,0,0,0,0,0,0
1938,1,2,2,45,247,2,14,7,0,0,0,0,0,0
1939,-2,11,3,143,1045,6,11,-2,0,0,0,0,0,0
1940,176,3,6,23,120,4,168,21,0,0,1,0,0,0
1941,-2,3,6,43,258,4,26,0,0,0,0,0,0,0
1942,-14,7,3,134,967,4,8,0,0,0,0,0,0,0
1943,-14,11,2,65,455,11,4,-5,0,0,0,0,0,0
1944,-6,12,2,74,616,4,22,-4,0,0,0,0,0,0
1945,-15,5,5,114,895,6,7,-7,0,0,0,0,0,0
1946,6,5,4,71,446,5,14,1,0,0,0,0,0,0
1947,-13,11,7,48,304,5,14,-5,0,0,0,0,0,0
1948,-22,11,1,146,978,3,9,-12,0,0,0,0,0,0
1949,0,5,3,67,409,4,14,-8,0,0,0,0,0,0
1950,-2,2,4,59,406,5,28,0,0,0,0,0,0,0
1951,-15,6,4,41,227,3,12,-2,0,0,0,0,0,0
1952,-9,3,3,18,76,2,24,-3,0,0,0,0,0,0
1953,1,8,3,60,331,13,8,-3,0,0,0,0,0,0
1954,-13,4,6,115,834,13,8,-5,0,0,0,0,0,0
1955,-10,8,5,37,201,8,8,-8,0,0,0,0,0,0
1956,-1,10,5,50,258,7,14,-2,0,0,0,0,0,0
1957,10,12,6,88,581,5,15,4,0,0,0,0,0,0
1958,-2,10,2,40,213,5,31,9,0,0,0,0,0,0
1959,-2,9,7,59,395,5,12,-3,0,0,0,0,0,0
1960,2,12,7,45,267,6,14,5,0,0,0,0,0,0
1961,-13,12,2,154,1205,5,23,-5,0,0,0,0,0,0
1962,15,6,5,95,689,5,43,-1,0,0,0,1,0,0
1963,72,9,4,157,748,11,15,38,0,0,0,1,0,0
1964,-11,4,5,137,929,9,8,10,0,0,0,0,0,0
1965,12,9,4,265,2075,8,14,-2,0,0,0,0,0,0
1966,-9,10,3,125,843,3,9,-1,0,0,0,0,0,0
1967,9,4,5,86,602,5,9,17,0,0,0,0,0,0
1968,4,1,7,86,590,9,17,6,0,0,0,0,0,0
1969,35,7,3,108,745,12,58,-5,0,0,0,1,0,0
1970,-7,3,6,61,443,2,22,-4,0,0,0,0,0,0
1971,-7,8,7,41,224,9,9,-1,0,0,0,0,0,0
1972,10,2,1,54,283,5,7,14,0,0,0,0,0,0
1973,11,10,4,53,213,14,31,0,0,0,0,0,0,0
1974,78,8,5,138,821,6,15,66,0,1,0,1,0,1
1975,29,5,1,212,1491,12,11,22,0,1,0,1,0,0
1976,20,8,1,122,751,7,25,0,0,0,0,1,0,0
1977,-19,10,5,118,957,3,7,-2,0,0,0,0,0,0
1978,-6,10,1,104,775,5,16,-4,0,0,0,0,0,0
1979,-4,6,6,50,332,3,8,0,0,0,0,0,0,0
1980,0,3,5,44,258,8,9,14,0,0,0,0,0,0
1981,-12,5,7,52,328,8,8,0,0,0,0,0,0,0
1982,-33,9,5,295,2329,10,13,-9,0,0,0,0,0,0
1983,19,7,2,71,461,3,6,24,0,0,0,0,0,1
1984,-5,10,1,51,325,5,8,-4,0,0,0,0,0,0
1985,-8,12,1,71,429,12,14,-1,0,0,0,0,0,0
1986,248,6,2,115,842,5,25,248,0,0,0,0,0,1
1987,9,8,3,128,938,9,17,16,0,0,0,0,0,0
1988,-12,3,7,61,449,14,6,-2,0,0,0,0,0,0
1989,-16,5,6,37,232,6,14,-3,0,0,0,0,0,0
1990,-23,5,7,318,2603,4,18,-5,0,0,0,0,0,0
1991,-3,3,5,95,667,7,15,-6,0,0,0,0,0,0
1992,-5,4,3,74,496,5,18,-6,0,0,0,0,0,0
1993,-3,3,2,78,484,5,9,-5,0,0,0,0,0,0
1994,-2,9,3,314,2253,2,11,-5,0,0,0,0,0,0
1995,-21,1,4,82,557,5,18,-7,0,0,0,0,0,0
1996,-12,9,3,68,397,4,10,1,0,0,0,0,0,0
1997,-12,3,7,79,512,8,16,0,0,0,0,0,0,0
1998,-5,3,1,49,335,2,8,1,0,0,0,0,0,0
1999,-7,5,1,102,745,8,18,5,0,0,0,0,0,0
2000,32,2,1,580,4502,11,29,12,0,1,0,1,0,0
2001,9,7,1,109,742,4,39,7,0,0,0,0,0,0
2002,-14,1,2,122,1037,4,18,-4,0,0,0,0,0,0
2003,3,3,2,133,910,5,16,-2,0,0,0,0,0,0
2004,-4,5,7,79,475,8,13,1,0,0,0,0,0,0
2005,15,2,7,82,408,10,13,14,0,0,0,1,0,1
2006,-9,5,2,53,377,6,13,-3,0,0,0,0,0,0
2007,9,8,4,232,1844,4,7,11,0,0,0,0,0,0
2008,-1,2,7,72,405,4,25,3,0,0,0,0,0,0
2009,9,12,7,88,644,3,33,0,0,0,0,0,0,0
2010,-1,3,2,182,1379,6,19,16,0,0,0,0,0,0
2011,94,6,1,124,868,4,19,87,0,1,0,1,0,1
2012,9,8,2,148,1199,10,26,0,0,0,0,0,0,0
2013,-27,12,4,191,1506,9,13,0,0,0,0,0,0,0
2014,18,6,7,105,781,11,19,16,0,0,0,1,0,1
2015,11,6,7,28,168,3,7,35,0,0,0,0,0,0
2016,-8,7,3,297,2534,5,12,-2,0,0,0,0,0,0
2017,19,5,1,101,501,14,25,-3,0,0,0,1,0,0
2018,-17,1,2,65,528,4,5,-6,0,0,0,0,0,0
2019,-13,5,6,112,834,3,14,-5,0,0,0,0,0,0
2020,0,10,5,74,407,3,13,0,0,0,0,0,0,0
2021,7,6,1,149,1121,7,17,9,0,0,0,0,0,0
2022,-4,1,5,66,419,3,7,0,0,0,0,0,0,0
2023,-9,1,3,106,759,2,12,-4,0,0,0,0,0,0
2024,-5,1,2,129,972,3,15,-2,0,0,0,0,0,0
2025,47,4,3,55,296,4,9,44,0,1,0,1,0,1
2026,-14,9,1,59,288,5,21,-3,0,0,0,0,0,0
2027,-3,10,4,47,296,3,8,-1,0,0,0,0,0,0
2028,5,6,1,188,1389,22,34,-4,0,0,0,0,0,0
2029,0,4,3,261,1900,6,14,-5,0,0,0,0,0,0
2030,-3,4,3,46,217,13,10,-7,0,0,0,0,0,0
2031,163,1,2,143,1162,11,10,174,0,0,0,1,0,1
2032,-3,7,7,78,624,4,13,12,0,0,0,0,0,0
2033,31,1,6,98,587,19,21,3,0,0,0,1,0,0
2034,7,5,5,105,603,11,12,4,0,0,0,0,0,0
2035,4,7,2,98,668,9,21,-1,0,0,0,0,0,0
2036,-11,9,5,43,278,4,13,-2,0,0,0,0,0,0
2037,11,5,6,101,646,4,25,6,0,0,0,0,0,0
2038,40,7,3,159,794,9,6,-3,0,0,0,1,0,0
2039,1,10,1,75,461,7,14,-1,0,0,0,0,0,0
2040,-16,10,5,143,1020,2,7,-3,0,0,0,0,0,0
2041,18,3,2,94,741,6,25,20,0,1,0,0,0,0
2042,-1,6,7,47,238,4,20,-2,0,0,0,0,0,0
2043,-5,7,6,290,2254,4,10,4,0,0,0,0,0,0
2044,-30,3,6,38,214,3,16,-2,0,0,0,0,0,0
2045,44,1,3,128,911,14,13,44,0,1,0,0,0,1
2046,29,6,1,92,508,6,48,19,0,1,0,1,0,0
2047,-11,6,2,27,146,3,19,-6,0,0,0,0,0,0
2048,-16,1,3,83,622,7,15,-1,0,0,0,0,0,0
2049,8,4,1,209,1449,3,11,0,0,0,0,0,0,0
2050,11,12,1,72,472,6,9,29,0,0,0,0,0,0
2051,-1,7,2,60,374,5,16,-3,0,0,0,0,0,0
2052,2,2,1,38,175,4,14,2,0,0,0,0,0,0
2053,-9,1,3,104,655,6,10,-4,0,0,0,0,0,0
2054,-23,3,7,105,866,11,18,-10,0,0,0,0,0,0
2055,-12,6,6,190,1739,4,19,6,0,0,0,0,0,0
2056,-12,6,4,109,719,5,23,-6,0,0,0,0,0,0
2057,4,11,7,114,808,7,10,-3,0,0,0,0,0,0
2058,-1,7,6,184,1391,15,19,-4,0,0,0,0,0,0
2059,-1,9,1,54,264,3,18,0,0,0,0,0,0,0
2060,-25,2,5,59,373,18,9,-5,0,0,0,0,0,0
2061,22,12,6,87,641,7,11,28,0,1,0,0,0,0
2062,-5,4,4,44,261,5,11,-5,0,0,0,0,0,0
2063,-1,10,7,19,72,10,11,0,0,0,0,0,0,0
2064,-12,1,4,53,345,7,15,-10,0,0,0,0,0,0
2065,278,4,5,98,642,14,7,304,0,1,0,0,0,0
2066,41,7,5,59,325,4,6,42,0,0,0,0,0,1
2067,-32,8,5,109,843,10,13,-11,0,0,0,0,0,0
2068,-1,2,4,53,187,8,41,-5,0,0,0,0,0,0
2069,-3,9,4,75,479,3,20,0,0,0,0,0,0,0
2070,16,7,1,40,264,4,24,17,0,1,0,0,0,0
2071,50,11,2,154,1249,4,14,56,0,0,0,0,0,1
2072,24,8,4,95,329,4,9,18,0,0,0,1,0,0
2073,-19,10,1,111,853,3,13,-1,0,0,0,0,0,0
2074,-4,7,3,67,455,12,10,-1,0,0,0,0,0,0
2075,-12,8,5,70,416,6,14,-6,0,0,0,0,0,0
2076,-13,8,1,102,794,3,16,-4,0,0,0,0,0,0
2077,-7,9,1,27,154,5,16,-5,0,0,0,0,0,0
2078,28,6,2,115,852,19,19,20,0,0,0,1,0,1
2079,-27,1,3,180,1518,3,11,-12,0,0,0,0,0,0
2080,3,4,1,31,174,5,25,-3,0,0,0,0,0,0
2081,21,2,7,69,256,2,19,-5,0,0,0,1,0,0
2082,10,6,5,137,1046,4,26,-2,0,0,0,0,0,0
2083,-25,2,6,36,185,3,12,-6,0,0,0,0,0,0
2084,29,5,1,138,987,6,20,25,0,1,0,1,0,1
2085,-2,2,1,133,817,6,16,-5,0,0,0,0,0,0
2086,27,12,3,118,965,3,19,27,0,1,0,0,0,0
2087,-17,4,5,106,852,6,12,-5,0,0,0,0,0,0
2088,-1,10,6,35,109,4,10,0,0,0,0,0,0,0
2089,-15,11,6,84,723,4,19,-2,0,0,0,0,0,0
2090,-6,12,5,84,644,3,21,-6,0,0,0,0,0,0
2091,24,5,3,58,337,8,10,29,0,1,0,0,0,0
2092,-5,4,3,41,201,11,15,-3,0,0,0,0,0,0
2093,-25,12,6,38,214,4,8,-1,0,0,0,0,0,0
2094,74,12,7,42,321,3,6,83,0,0,0,0,0,1
2095,16,5,5,164,1050,8,14,0,0,0,0,1,0,0
2096,19,9,6,227,1788,7,12,18,0,1,0,1,0,0
2097,0,1,3,57,346,9,29,0,0,0,0,0,0,0
2098,53,12,2,159,612,19,15,0,0,0,0,1,0,0
2099,17,12,7,140,906,16,12,17,0,1,0,0,0,0
2100,13,2,6,574,4502,4,34,1,0,0,0,0,0,0
2101,-16,10,5,53,228,10,12,-5,0,0,0,0,0,0
2102,40,9,6,82,528,5,12,56,0,1,0,0,0,1
2103,18,4,3,48,264,7,20,23,0,1,0,0,0,0
2104,-12,2,4,79,543,3,12,-1,0,0,0,0,0,0
2105,45,7,4,137,979,8,50,0,0,0,0,1,0,0
2106,-1,11,6,47,259,9,17,2,0,0,0,0,0,0
2107,-8,1,4,55,370,4,8,0,0,0,0,0,0,0
2108,17,10,7,45,231,9,19,17,0,1,0,0,0,0
2109,35,2,3,31,137,4,10,40,0,1,0,0,0,1
2110,4,1,5,131,925,6,19,-2,0,0,0,0,0,0
2111,-12,8,7,66,464,5,11,2,0,0,0,0,0,0
2112,0,2,4,43,248,4,6,2,0,0,0,0,0,0
2113,143,3,1,33,183,7,12,157,0,1,0,0,0,0
2114,33,3,4,91,733,7,18,47,0,1,0,0,0,0
2115,13,10,5,97,616,7,9,15,0,0,0,0,0,0
2116,-6,11,3,95,663,3,6,0,0,0,0,0,0,0
2117,3,2,6,114,964,10,22,-2,0,0,0,0,0,0
2118,52,3,1,73,443,6,9,44,0,1,0,1,0,1
2119,-22,12,7,214,1989,4,14,-9,0,0,0,0,0,0
2120,114,9,1,45,305,3,20,121,0,1,0,0,0,1
2121,-15,10,2,83,569,3,8,-4,0,0,0,0,0,0
2123,45,4,3,153,1068,16,10,36,0,1,0,1,0,1
2125,-4,6,3,112,780,4,32,-2,0,0,0,0,0,0
2126,2,2,3,211,1728,6,12,-2,0,0,0,0,0,0
2127,10,8,5,239,1721,8,27,0,0,0,0,0,0,0
2128,10,9,3,143,1034,8,14,14,0,0,0,0,0,0
2129,3,3,6,35,134,8,26,7,0,0,0,0,0,0
2130,1,2,2,72,280,9,14,-4,0,0,0,0,0,0
2131,-3,11,5,84,629,7,21,0,0,0,0,0,0,0
2132,2,5,1,122,967,4,24,-2,0,0,0,0,0,0
2133,231,9,5,63,391,5,13,241,0,0,0,0,0,1
2134,-28,11,2,51,331,6,13,-14,0,0,0,0,0,0
2135,4,9,2,42,247,11,16,5,0,0,0,0,0,0
2136,17,1,4,56,321,3,9,14,0,0,0,1,0,1
2137,-9,12,5,234,1597,8,14,2,0,0,0,0,0,0
2138,15,12,4,52,304,3,8,17,0,1,0,0,0,1
2139,-10,12,4,58,429,3,19,-5,0,0,0,0,0,0
2140,-6,8,1,57,367,2,6,-1,0,0,0,0,0,0
2141,-4,1,6,58,220,5,7,-4,0,0,0,0,0,0
2142,35,10,3,299,2176,8,18,-3,0,0,0,1,0,0
2143,3,3,7,49,342,13,5,1,0,0,0,0,0,0
2144,-4,9,7,54,356,7,24,-5,0,0,0,0,0,0
2145,-15,10,4,85,640,5,10,0,0,0,0,0,0,0
2146,-16,12,5,75,503,3,7,-12,0,0,0,0,0,0
2147,-4,1,7,93,595,6,8,6,0,0,0,0,0,0
